squirrel_id,grid,locx,locy,year,sex,survived,survived2,survived3,all_litters_fit,mast,social_survival,social_survival2,social_survival3,social_repro,age,std_soc_repro,std_soc_surv,std_soc_surv2,std_soc_surv3
13097,SU,8.7,10.7,2014,F,1,0,0.5,1,y,8.299407115,-1.886363636,3.206521739,8.050395257,3,0.533090442,1.419424352,0.109516718,1.53403176
11953,SU,15.1,2.3,2014,F,1,0,0.5,3,y,5.244071146,-2.287549407,1.47826087,3.467391304,4,-1.217295702,-0.62196347,-0.557440096,-0.88680575
10048,SU,5.4,6,2014,F,0,-1,-0.5,2,y,8.750988142,-2.174901186,3.288043478,8.695652174,4,0.779533338,1.721143056,-0.370166508,1.648222209
12419,SU,0.4,3.3,2014,M,0,-1,-0.5,,y,5.577075099,-1.717391304,1.929841897,9.381422925,4,1.041449678,-0.399470683,0.390427101,-0.254259871
11002,SU,4.5,17.3,2014,F,1,0,0.5,1,y,5.368577075,-1.443675889,1.962450593,6.62944664,3,-0.009612291,-0.538776256,0.845469066,-0.208583692
11577,SU,2.7,10.7,2014,F,0,-1,-0.5,2,y,7.851778656,-1.317193676,3.26729249,8.813241107,4,0.824444065,1.120346511,1.055741165,1.619155549
12524,SU,10.7,10.7,2014,F,1,0,0.5,1,y,7.117588933,-1.875494071,2.621047431,5.709486166,4,-0.360972683,0.629806035,0.127586977,0.71393672
12524,SU,10.7,10.7,2014,F,1,0,0.5,1,y,7.117588933,-1.875494071,2.621047431,5.709486166,4,-0.360972683,0.629806035,0.127586977,0.71393672
11979,SU,11.7,8.4,2014,M,1,0,0.5,,y,7.225296443,-2.523715415,2.350790514,6.300395257,4,-0.135286846,0.701769578,-0.950057532,0.335378082
12033,SU,7,8,2014,M,1,0,0.5,,y,7.821146245,-2.371541502,2.724802372,9.081027668,4,0.926719754,1.099879816,-0.697073912,0.859270018
11952,SU,12.8,4.4,2014,M,0,-1,-0.5,,y,6.938735178,-2.504940711,2.216897233,5.706521739,4,-0.362104887,0.510306942,-0.918845267,0.147828921
12479,SU,18.9,7.8,2014,M,0,-1,-0.5,,y,4.27173913,-2.475296443,0.898221344,2.476284585,4,-1.595828972,-1.271615998,-0.869562744,-1.699288093
11531,SU,20.2,2.9,2014,M,1,0,0.5,,y,2.977272727,-1.955533597,0.510869565,3.028656126,5,-1.384861776,-2.136498936,-0.005475836,-2.24186574
12972,SU,0.4,18.9,2014,F,1,0,0.5,1,y,5.296442688,-0.822134387,2.23715415,11.83794466,3,1.979668729,-0.586972023,1.878759303,0.176203517
13438,SU,6,12.2,2014,F,1,0,0.5,0,y,7.769762846,-1.859683794,2.955039526,11.01284585,2,1.664538839,1.065548585,0.153870989,1.181771528
12180,SU,11.4,15,2014,F,1,0,0.5,0,y,5.008893281,-1.230237154,1.889328063,4.354743083,3,-0.878389545,-0.779094874,1.200303233,-0.311009064
12026,SU,14.4,7,2014,F,1,0,0.5,0,y,6.585968379,-2.721343874,1.932312253,4.46541502,4,-0.836120626,0.274609836,-1.278607687,-0.250799555
11976,SU,2.7,1.1,2014,F,1,0,0.5,4,y,5.404150198,-1.585968379,1.909090909,5.134387352,4,-0.580620104,-0.51500848,0.608912954,-0.283326531
12973,SU,0.7,17.7,2014,F,1,0,0.5,4,y,5.030632411,-1.037549407,1.996541502,6.169960474,3,-0.185103787,-0.764570122,1.520639634,-0.160831322
12973,SU,0.7,17.7,2014,F,1,0,0.5,4,y,5.030632411,-1.037549407,1.996541502,6.169960474,3,-0.185103787,-0.764570122,1.520639634,-0.160831322
11722,SU,16.1,3.1,2014,F,1,0,0.5,1,y,5.328063241,-2.349802372,1.489130435,5.185770751,4,-0.560995248,-0.565845111,-0.660933395,-0.871580357
11981,SU,18.7,2,2014,M,0,-1,-0.5,,y,4.080039526,-1.296442688,1.391798419,3.407114625,4,-1.240317167,-1.399697899,1.090238931,-1.007916832
11434,SU,2.2,7.4,2014,M,1,0,0.5,,y,7.253952569,-2.354743083,2.449604743,9.93083004,4,1.251284671,0.720915841,-0.669147149,0.473790746
12027,SU,4,14.9,2014,M,1,0,0.5,,y,6.535573123,-1.473320158,2.531126482,8.420948617,4,0.674615842,0.240938821,0.796186542,0.587981195
13690,SU,7,2.8,2014,M,1,0,0.5,,y,7.530632411,-2.114624506,2.708003953,8.571146245,4,0.731980804,0.905776317,-0.269958711,0.835739865
11578,SU,7.6,14.5,2014,M,0,-1,-0.5,,y,7.22826087,-1.044466403,3.091897233,7.077075099,4,0.161350392,0.703750226,1.509140379,1.373473069
12432,SU,15.7,11.3,2014,F,1,0,0.5,0,y,5.108695652,-1.971343874,1.568675889,2.983201581,4,-1.402222225,-0.71241306,-0.031759848,-0.760158162
13130,SU,8.2,4,2014,F,1,0,0.5,1,y,7.436758893,-2.51284585,2.461956522,7.348814229,3,0.265135685,0.843055798,-0.931987273,0.49109233
10654,SU,5.3,1.5,2014,F,1,0,0.5,0,y,6.808300395,-1.718379447,2.544960474,7.954545455,4,0.496482539,0.423158432,0.38878435,0.607358968
11998,SU,5,11.5,2014,F,1,0,0.5,5,y,7.902173913,-1.947628458,2.977272727,7.098814229,4,0.169653216,1.154017526,0.00766617,1.212914377
12003,SU,4.1,2.1,2014,F,1,0,0.5,0,y,7.246047431,-1.798418972,2.723814229,9.02173913,4,0.90407569,0.715634113,0.255721537,0.857885892
12191,SU,8.9,16.2,2014,F,1,0,0.5,1,y,5.126482213,-1.388339921,1.869071146,4.58201581,3,-0.7915873,-0.700529172,0.937463109,-0.33938366
19840,SU,2,15.6,2014,M,1,0,0.5,,y,5.959486166,-1.252964427,2.35326087,9.777667984,1,1.192787506,-0.143967098,1.162519965,0.338838398
19611,SU,7.5,1.2,2014,F,1,0,0.5,3,y,5.962450593,-1.85770751,2.052371542,5.064229249,1,-0.60741558,-0.14198645,0.157156491,-0.082628167
19740,SU,4,7.6,2014,F,1,0,0.5,2,y,7.765810277,-2.877470356,2.44416996,9.09486166,1,0.932003369,1.062907721,-1.538162309,0.46617805
12029,SU,3.5,12,2014,M,1,0,0.5,,y,7.131422925,-2.014822134,2.558300395,11.31225296,4,1.778891362,0.639049059,-0.104040882,0.626044678
10878,SU,3.8,6.4,2014,M,0,-1,-0.5,,y,9.01284585,-2.106719368,3.453063241,11.4812253,5,1.843426944,1.896100292,-0.256816704,1.879371359
13096,SU,7.1,5.6,2014,M,1,0,0.5,,y,7.933794466,-2.704545455,2.614624506,9.261857708,4,0.995784149,1.175144438,-1.250680923,0.704939897
11999,SU,20.6,7.4,2014,M,0,-1,-0.5,,y,3.12944664,-1.904150198,0.612648221,1.97826087,7,-1.786039109,-2.034825675,0.079947204,-2.099300695
11946,SU,19,4.2,2014,F,1,0,0.5,2,y,3.959486166,-2.347826087,0.80583004,2.182806324,4,-1.707917088,-1.480244249,-0.657647894,-1.828703935
10918,SU,2.9,18,2014,F,0,-1,-0.5,0,y,6.195652174,-0.563241107,2.816205534,9.742094862,5,1.179201068,0.013824523,2.309160006,0.987301734
8775,SU,17.3,6.9,2014,M,0,-1,-0.5,,y,5.722332016,-2.359683794,1.681324111,3.413043478,4,-1.238052761,-0.302418934,-0.677360903,-0.602367724
19862,SU,16.3,5.2,2014,F,1,0,0.5,0,y,5.583003953,-2.747035573,1.41798419,4.57312253,1,-0.794983909,-0.395509387,-1.321319207,-0.971237476
13085,SU,10.1,6.1,2014,F,1,0,0.5,2,y,7.171936759,-3.122529644,2.024703557,5.991106719,3,-0.25341338,0.666117914,-1.945564501,-0.121383713
12435,SU,8.7,12.1,2014,F,1,0,0.5,1,y,7.779644269,-1.804347826,2.987648221,7.469367589,4,0.311178615,1.072150744,0.245865033,1.227447707
19537,SU,1.9,5.8,2014,M,1,0,0.5,,y,7,-2.381422925,2.309288538,9.827075099,1,1.211657559,0.551240333,-0.71350142,0.277244762
12462,SU,-1,3,2014,F,0,-1,-0.5,3,y,4.314229249,-1.468379447,1.422924901,6.088932806,4,-0.216050674,-1.24322671,0.804400296,-0.964316842
13134,SU,-2,16,2014,F,1,0,0.5,3,y,3.601778656,-0.660079051,1.470849802,6.231225296,3,-0.16170492,-1.719242435,2.14817043,-0.8971867
13092,SU,-2.5,6,2014,F,1,0,0.5,3,y,3.104743083,-1.278656126,0.913043478,4.555335968,4,-0.801777129,-2.051331075,1.119808445,-1.678526194
20044,SU,6.5,16,2014,F,1,0,0.5,0,y,5.834980237,-1.59486166,2.120059289,6.648221344,1,-0.002441671,-0.227154311,0.594128197,0.012184509
19250,SU,18,11,2014,F,0,-1,-0.5,0,y,4.803359684,-1.508893281,1.647233202,2.097826087,2,-1.74037358,-0.916419798,0.737047514,-0.650120093
13092,SU,-2,6,2014,F,1,0,0.5,3,y,3.422924901,-1.415019763,1.003952569,4.975296443,4,-0.641381675,-1.838741528,0.893108838,-1.551186542
19846,KL,12.6,15,2015,F,1,0,0.5,0,n,16.65118577,-4.984189723,5.833498024,0.347826087,2,-0.851991554,-0.183730432,-0.343833298,-0.343768343
21468,KL,10.1,14.1,2015,M,1,0,0.5,,n,19.05632411,-5.380434783,6.837944664,0.454545455,1,-0.651770742,0.335013069,-0.638632691,0.181792638
20645,KL,6,6.4,2015,M,0,-1,-0.5,,n,25.0256917,-4.795454545,10.11511858,1.855731225,2,1.977054371,1.622494372,-0.203417628,1.89652259
20688,KL,9.2,2.8,2015,F,1,0,0.5,0,n,20.2173913,-6.153162055,7.032114625,2.063241107,1,2.366372618,0.585433617,-1.213528265,0.283389031
20191,KL,11.1,7.6,2015,F,1,0,0.5,0,n,21.4416996,-6.029644269,7.706027668,1.037549407,1,0.442028142,0.849494093,-1.121633192,0.636003482
20993,KL,14.3,12.8,2015,M,0,-1,-0.5,,n,15.46936759,-4.654150198,5.407608696,0.395256917,1,-0.763004526,-0.438626581,-0.098289665,-0.566608268
21222,KL,10.9,9,2015,M,1,0,0.5,,n,22.10968379,-6.457509881,7.826086957,0.838932806,1,0.069394963,0.99356583,-1.439957724,0.698822625
20409,KL,9.6,16,2015,F,1,0,0.5,0,n,17.00296443,-4.403162055,6.299901186,0.401185771,2,-0.751881148,-0.107858334,0.088441123,-0.09973019
13305,KL,12.9,7.1,2015,F,1,0,0.5,0,n,18.79347826,-5.495059289,6.649209486,1.304347826,3,0.942580173,0.27832212,-0.723911318,0.083039911
21060,KL,7.5,17.9,2015,F,0,-1,-0.5,0,n,16.77667984,-3.587944664,6.594367589,0.511857708,1,-0.54424475,-0.1566637,0.694948602,0.054344747
13179,KL,14,8.7,2015,M,1,0,0.5,,n,18.28853755,-5.365612648,6.461462451,0.854743083,4,0.099057305,0.169415822,-0.627605282,-0.015195787
20804,KL,15.7,8,2015,F,1,0,0.5,0,n,13.38735178,-5.183794466,4.101778656,0.802371542,1,0.000800795,-0.887678576,-0.492335736,-1.249863396
20193,KL,11.8,8.7,2015,M,1,0,0.5,,n,21.77667984,-5.854743083,7.960968379,0.893280632,1,0.171359265,0.921743085,-0.99150977,0.769397219
11957,KL,13.6,12.5,2015,M,1,0,0.5,,n,16.31126482,-5.937747036,5.186758893,0.445652174,5,-0.668455809,-0.257045043,-1.053263258,-0.68216447
13112,KL,15.2,8.2,2015,F,1,0,0.5,0,n,14.86660079,-5.382411067,4.742094862,0.833992095,4,0.060125481,-0.568632142,-0.640103012,-0.914827964
21823,KL,6,18.6,2015,M,1,0,0.5,,n,14.88537549,-4.071146245,5.407114625,0.687747036,1,-0.214251188,-0.564582788,0.335455078,-0.566866783
20223,KL,6,17,2015,M,1,0,0.5,,n,16.26581028,-4.412055336,5.92687747,0.826086957,1,0.045294309,-0.266848741,0.081824678,-0.29490901
20732,KL,11.7,14.9,2015,F,1,0,0.5,0,n,17.77865613,-5.040513834,6.369071146,0.374505929,1,-0.801936351,0.059443905,-0.385737451,-0.06353809
10995,KL,9.5,1.8,2015,F,0,-1,-0.5,1,n,18.61660079,-5.004940711,6.80583004,1.09486166,4,0.549554134,0.240172947,-0.359271671,0.164989164
20081,KL,11.9,9.8,2015,M,1,0,0.5,,n,21.46541502,-5.956521739,7.75444664,0.738142292,1,-0.119702471,0.854609066,-1.067231309,0.661337951
20220,KL,7.1,16,2015,F,1,0,0.5,0,n,16.97826087,-4.65513834,6.161561265,0.584980237,1,-0.407056415,-0.113186431,-0.099024825,-0.172114388
21007,KL,6,19.9,2015,F,1,0,0.5,0,n,13.27964427,-3.098814229,5.09041502,0.496047431,1,-0.573907092,-0.910909078,1.058853089,-0.732574894
20190,KL,10.3,6.7,2015,F,0,-1,-0.5,0,n,22.84387352,-5.053359684,8.895256917,1.154150198,1,0.660787918,1.151916865,-0.395294539,1.258249071
12305,KL,8.5,5.9,2015,F,1,0,0.5,0,n,24.33596838,-5.804347826,9.265810277,1.394268775,5,1.111284747,1.47373391,-0.95401658,1.452135317
13012,KL,8.3,2.1,2015,F,1,0,0.5,0,n,19.56422925,-5.908102767,6.828063241,1.913043478,4,2.084580363,0.444558739,-1.031208441,0.176622339
21239,KL,8,18.4,2015,M,1,0,0.5,,n,15.4743083,-4.295454545,5.589426877,0.424901186,1,-0.707387634,-0.437560962,0.168573626,-0.47147475
20570,KL,13.1,10.1,2015,M,1,0,0.5,,n,19.57608696,-5.524703557,7.0256917,0.656126482,1,-0.273575874,0.447116225,-0.745966136,0.280028336
10993,KL,11.6,0.4,2015,F,0,-1,-0.5,1,n,12.27075099,-4.145256917,4.062747036,0.91798419,4,0.217706676,-1.12850855,0.280318034,-1.27028608
20997,KL,13,9,2015,F,1,0,0.5,0,n,20.42094862,-5.451581028,7.484683794,0.835968379,1,0.063833274,0.629337135,-0.691564253,0.520188765
19702,KL,8.7,3.2,2015,F,1,0,0.5,0,n,21.72628458,-5.807312253,7.959486166,1.825098814,2,1.919583582,0.910873768,-0.956222062,0.768621674
12445,KL,9.2,5.6,2015,M,1,0,0.5,,n,23.33893281,-5.748023715,8.795454545,1.340909091,5,1.01117434,1.258691925,-0.912112427,1.206029043
12236,KL,4.8,10.9,2015,M,1,0,0.5,,n,21.82312253,-6.055335968,7.883893281,0.684782609,4,-0.219812878,0.931759907,-1.140747367,0.72906888
20079,KL,7.1,3.6,2015,F,1,0,0.5,0,n,22.65909091,-5.916996047,8.371047431,1.890316206,1,2.041940746,1.112062702,-1.037824886,0.983964663
20077,KL,12.2,12,2015,M,1,0,0.5,,n,18.93379447,-5.897233202,6.518280632,0.511857708,1,-0.54424475,0.308585709,-1.023121675,0.014533438
20295,KL,9.2,5.8,2015,F,1,0,0.5,0,n,23.37648221,-5.84486166,8.765810277,1.320158103,1,0.972242516,1.266790632,-0.984158164,1.190518143
20062,KL,4.5,5.2,2015,F,1,0,0.5,0,n,22.43774704,-4.885375494,8.776185771,2.403162055,1,3.004112984,1.064322955,-0.27031724,1.195946958
21155,KL,3.8,0.6,2015,F,1,0,0.5,0,n,13.52272727,-3.163043478,5.179841897,0.902173913,1,0.188044333,-0.858480606,1.011067651,-0.68578368
20729,KL,5.9,9.6,2015,M,1,0,0.5,,n,23.33498024,-6.863636364,8.235671937,0.839920949,1,0.071248859,1.257839429,-1.742108722,0.913131555
19983,KL,8.9,11.5,2015,F,1,0,0.5,0,n,21.8458498,-7.957509881,6.94416996,0.658102767,1,-0.269868081,0.936661756,-2.555931485,0.237373362
19649,KL,0.5,6.6,2015,F,1,0,0.5,0,n,18.32509881,-3.568181818,7.378458498,0.649209486,2,-0.286553148,0.177301405,0.709651813,0.464608041
20687,KL,10,2.1,2015,M,0,-1,-0.5,,n,18.3784585,-5.048418972,6.665019763,2.124505929,1,2.481314195,0.188810094,-0.391618736,0.091312391
12705,KL,7.1,10.4,2015,M,1,0,0.5,,n,22.75592885,-7.65513834,7.550395257,0.752964427,4,-0.091894025,1.132948841,-2.330972347,0.554571259
21331,KL,7.3,9.2,2015,M,1,0,0.5,,n,23.2826087,-7.15513834,8.063735178,0.902173913,1,0.188044333,1.246543864,-1.958981093,0.823168337
20080,KL,8,9.1,2015,M,0,-1,-0.5,,n,24.02964427,-6.199604743,8.915019763,0.896245059,1,0.176920955,1.40766551,-1.248080812,1.268589671
19984,KL,8.9,10.9,2015,F,1,0,0.5,0,n,22.243083,-8.045454545,7.098814229,0.68083004,1,-0.227228463,1.022337552,-2.621360776,0.318288555
11775,KL,2.4,5.6,2015,F,1,0,0.5,0,n,20.993083,-3.871541502,8.560770751,1.109683794,5,0.57736258,0.752735856,0.483957515,1.083234421
19766,KL,1.1,10.8,2015,F,1,0,0.5,0,n,22.35079051,-3.736166008,9.307312253,0.518774704,2,-0.531267475,1.045568054,0.584674515,1.473850576
20628,KL,2.1,15.3,2015,F,1,0,0.5,0,n,17.3527668,-3.499011858,6.92687747,0.589920949,1,-0.397786933,-0.032412484,0.761113054,0.228325337
13048,KL,3,2.7,2015,M,1,0,0.5,,n,17.12747036,-3.583003953,6.772233202,1.126482213,4,0.608878819,-0.081004726,0.698624404,0.147410144
20862,KL,0.4,13.6,2015,M,1,0,0.5,,n,18.70750988,-3.416007905,7.645750988,0.404150198,1,-0.746319459,0.259780343,0.822866543,0.604464653
21389,KL,3.8,15,2015,M,1,0,0.5,,n,17.68478261,-4.128458498,6.778162055,0.692687747,1,-0.204981706,0.039197137,0.292815764,0.150512324
20685,KL,9.5,3.8,2015,F,1,0,0.5,0,n,21.31225296,-5.681818182,7.815217391,1.706521739,1,1.697116013,0.821574866,-0.862856668,0.693135296
20198,KL,8,0.9,2015,M,1,0,0.5,,n,16.11363636,-5.307312253,5.403162055,1.622529644,2,1.539534818,-0.299669817,-0.584230808,-0.568934903
20919,KL,0.4,10,2015,M,1,0,0.5,,n,20.91205534,-3.659090909,8.626482213,0.48715415,1,-0.59059216,0.735259698,0.64201704,1.117616915
10342,KL,6,3,2015,F,0,-1,-0.5,0,n,21.3201581,-4.678853755,8.320652174,1.903162055,8,2.066041399,0.823279857,-0.116668679,0.957596134
19880,KL,10,1,2015,M,1,0,0.5,,n,14.70158103,-5.896245059,4.402667984,2.214426877,3,2.650018769,-0.604223828,-1.022386514,-1.092427765
20634,KL,0.7,12.2,2015,M,1,0,0.5,,n,21.12549407,-3.537549407,8.793972332,0.441699605,1,-0.675871395,0.781294454,0.732441791,1.205253498
21387,KL,7.4,6.7,2015,M,1,0,0.5,,n,24.19071146,-6.118577075,9.036067194,1.418972332,1,1.157632157,1.442404701,-1.187797645,1.331925845
19815,KL,3,12.9,2015,M,1,0,0.5,,n,20.3784585,-4.10770751,8.135375494,0.555335968,2,-0.462673308,0.620172808,0.308254136,0.860653011
21022,KL,6.1,8,2015,F,1,0,0.5,0,n,23.95454545,-6.244071146,8.855237154,1.150197628,1,0.653372333,1.391468096,-1.281163038,1.237309357
20904,KL,1.6,14.4,2015,M,1,0,0.5,,n,18.78656126,-3.460474308,7.663043478,0.489130435,1,-0.586884367,0.276830253,0.789784316,0.613512678
20864,KL,6.9,5.1,2015,M,1,0,0.5,,n,24.13735178,-5.671936759,9.23270751,2.049407115,1,2.340418068,1.430896012,-0.855505062,1.434814812
21350,KL,5.2,7,2015,F,1,0,0.5,0,n,23.93379447,-5.670948617,9.131422925,1.503952569,1,1.317067248,1.386992495,-0.854769902,1.381819238
21355,KL,3.5,9.4,2015,M,1,0,0.5,,n,22.9743083,-4.988142292,8.993083004,0.756916996,1,-0.084478439,1.180049216,-0.346773941,1.30943504
21359,KL,5,13,2015,F,1,0,0.5,0,n,19.53458498,-5.231225296,7.151679842,0.608695652,1,-0.362562901,0.438165023,-0.527623443,0.345949659
12745,KL,3.6,16.9,2015,M,0,-1,-0.5,,n,16.62252964,-2.855731225,6.883399209,1.147233202,5,0.647810643,-0.189911024,1.239702592,0.205576018
12285,KL,6,0.4,2015,F,1,0,0.5,0,n,14.64624506,-4.124505929,5.260869565,1.108695652,3,0.575508683,-0.616158765,0.295756406,-0.643387221
20836,KL,7.3,2,2015,M,1,0,0.5,,n,19.38043478,-5.678853755,6.850790514,1.650197628,2,1.591443917,0.404917699,-0.860651186,0.188514028
21716,KL,1,3.3,2015,M,1,0,0.5,,n,15.83794466,-3.031620553,6.403162055,0.736166008,1,-0.123410264,-0.359131377,1.108844008,-0.045700556
19769,KL,1.9,2,2015,F,1,0,0.5,0,n,14.59387352,-2.93972332,5.827075099,0.79743083,2,-0.008468687,-0.62745433,1.177213942,-0.347129038
19654,KL,0,4.9,2015,M,1,0,0.5,,n,16.44071146,-3.263833992,6.588438735,0.613636364,2,-0.353293419,-0.229125816,0.936081272,0.051242567
20064,KL,2,4.6,2015,M,1,0,0.5,,n,19.20750988,-3.553359684,7.827075099,1.01284585,1,0.395680731,0.367621022,0.720679222,0.699339655
21487,KL,5,1.1,2015,M,1,0,0.5,,n,15.91106719,-4.109683794,5.9006917,1.113636364,1,0.584778165,-0.343360211,0.306783815,-0.308610304
20778,KL,4,4,2015,M,1,0,0.5,,n,20.33102767,-4.457509881,7.936758893,1.936758893,1,2.129073877,0.609942862,0.048007291,0.756729984
21276,KL,15.5,2,2015,M,1,0,0.5,,n,11.43972332,-3.553359684,3.943181818,0.863636364,2,0.115742373,-1.307745725,0.720679222,-1.332846709
20995,KL,13.6,7.9,2015,F,1,0,0.5,0,n,18.67391304,-5.455533597,6.609189723,1.100790514,1,0.560677512,0.252534131,-0.694504895,0.062100196
13288,KL,4.2,17.5,2015,F,1,0,0.5,1,n,15.12747036,-3.935770751,5.595849802,0.128458498,3,-1.263556558,-0.51236744,0.436172077,-0.468114055
12678,KL,2.6,10.5,2015,M,1,0,0.5,,n,22.56719368,-4.327075099,9.120059289,0.608695652,5,-0.362562901,1.092242182,0.145048488,1.375873393
20180,KL,3.5,19,2015,M,1,0,0.5,,n,12.03557312,-2.831027668,4.602272727,0.79743083,2,-0.008468687,-1.179232031,1.258081606,-0.987987707
21356,KL,12.5,0.9,2015,F,0,-1,-0.5,0,n,12.33300395,-4.0256917,4.153656126,1.815217391,1,1.901044618,-1.115081746,0.369272465,-1.222719321
12426,KL,9.1,19.4,2015,F,1,0,0.5,0,n,14.95750988,-3.101778656,5.927865613,0.309288538,5,-0.924293514,-0.549024746,1.056647607,-0.29439198
11883,KL,9.6,20.3,2015,M,1,0,0.5,,n,13.68675889,-2.495059289,5.595849802,0.245059289,5,-1.044796781,-0.823102043,1.508036203,-0.468114055
21294,KL,1.1,15.5,2015,F,1,0,0.5,0,n,15.92786561,-3.235177866,6.346343874,0.467391304,1,-0.627670088,-0.339737105,0.957400929,-0.07542978
19901,KL,4.3,7,2015,M,1,0,0.5,,n,23.66304348,-5.049407115,9.306818182,1.372529644,2,1.070499025,1.328596554,-0.392353897,1.473592061
12364,KL,10,11.2,2015,M,0,-1,-0.5,,n,22.30928854,-6.391304348,7.958992095,0.643280632,5,-0.297676527,1.036616851,-1.390701965,0.768363159
12513,KL,10.2,10.1,2015,F,0,-1,-0.5,0,n,22.95948617,-6.273715415,8.342885375,0.727272727,5,-0.140095332,1.176852358,-1.303217856,0.969229309
21216,KL,11.6,10.5,2015,M,1,0,0.5,,n,20.87252964,-6.291501976,7.290513834,0.662055336,1,-0.262452495,0.726734744,-1.316450746,0.418592372
19713,KL,8.1,12.4,2015,M,0,-1,-0.5,,n,22.03952569,-6.48715415,7.776185771,0.600790514,2,-0.377394073,0.978434035,-1.462012541,0.672712611
21377,KL,0.7,11,2015,F,1,0,0.5,0,n,21.99901186,-3.635375494,9.181818182,0.488142292,1,-0.588738264,0.969695956,0.659660894,1.408187768
19981,KL,8,11.2,2015,M,1,0,0.5,,n,22.32608696,-7.921936759,7.202075099,0.669960474,1,-0.247621324,1.040239957,-2.529465704,0.372318189
13466,KL,0.9,8.1,2015,M,1,0,0.5,,n,19.96245059,-3.758893281,8.101778656,0.618577075,3,-0.344023937,0.530447659,0.567765821,0.843073992
21685,KL,9,13,2015,M,1,0,0.5,,n,20.35375494,-6.76284585,6.795454545,0.546442688,1,-0.479358375,0.614844711,-1.667122343,0.159560349
20156,KL,13.7,14.9,2015,M,1,0,0.5,,n,14.38438735,-4.617588933,4.883399209,0.316205534,2,-0.911316239,-0.672636591,-0.071088723,-0.840892676
19583,KL,14.1,1.3,2015,F,1,0,0.5,0,n,11.58102767,-3.934782609,3.82312253,1.126482213,2,0.608878819,-1.277269012,0.436907238,-1.395665852
10374,KL,14.7,12,2015,F,0,-1,-0.5,0,n,14.89525692,-4.485177866,5.205039526,0.429841897,8,-0.698118152,-0.56245155,0.027422795,-0.672599415
12012,KL,14,5.9,2015,F,1,0,0.5,1,n,14.9812253,-5.592885375,4.69416996,0.562252964,4,-0.449696033,-0.543909773,-0.796692216,-0.939903918
12509,KL,12.8,13.9,2015,F,0,-1,-0.5,0,n,18.42885375,-4.476284585,6.976284585,0.388339921,5,-0.775981801,0.199679412,0.03403924,0.254176837
20155,KL,15,1,2015,M,1,0,0.5,,n,10.98023715,-3.338932806,3.820652174,0.906126482,2,0.195459919,-1.406848325,0.880209068,-1.396958427
20734,KL,12.2,13.5,2015,F,1,0,0.5,0,n,18.27371542,-5.68972332,6.291996047,0.434782609,1,-0.68884867,0.166218964,-0.868737953,-0.103866429
21227,KL,11.5,15.5,2015,F,1,0,0.5,0,n,17.00197628,-4.718379447,6.141798419,0.364624506,1,-0.820475315,-0.108071458,-0.146075102,-0.182454987
19706,KL,14.3,10.5,2015,F,1,0,0.5,0,n,16.15316206,-5.305335968,5.423913043,0.576086957,2,-0.423741483,-0.291144862,-0.582760487,-0.558077273
12653,KL,15.2,2.3,2015,M,1,0,0.5,,n,11.86166008,-3.751976285,4.054841897,0.919960474,5,0.221414469,-1.216741832,0.572911945,-1.27442232
20297,KL,8.3,6.2,2015,F,1,0,0.5,0,n,24.46343874,-5.876482213,9.293478261,1.376482213,1,1.077914611,1.501226889,-1.007683302,1.466612156
20805,KL,15.6,8.7,2015,F,0,-1,-0.5,0,n,14.8013834,-3.955533597,5.422924901,0.713438735,1,-0.166049882,-0.582698317,0.421468866,-0.558594303
21822,KL,7.1,13,2015,F,0,-1,-0.5,0,n,20.67193676,-5.783596838,7.44416996,0.591897233,1,-0.39407914,0.683470598,-0.938578208,0.498990535
21513,KL,8.5,14,2015,M,1,0,0.5,,n,19.15810277,-5.871541502,6.643280632,0.510869565,1,-0.546098646,0.356964828,-1.0040075,0.079937731
19809,KL,6.3,20.7,2015,F,1,0,0.5,0,n,11.91600791,-2.540513834,4.687747036,0.35770751,2,-0.83345259,-1.20502002,1.474218817,-0.943264613
21223,KL,9.3,9.1,2015,F,1,0,0.5,0,n,22.31620553,-7.200592885,7.557806324,0.847826087,1,0.08608003,1.038108718,-1.99279848,0.558448984
21368,KL,11.5,18.5,2015,M,1,0,0.5,,n,13.35573123,-3.105731225,5.125,0.252964427,1,-1.02996561,-0.89449854,1.053706965,-0.714478844
20756,KL,16.2,0.5,2015,M,1,0,0.5,,n,8.4743083,-2.656126482,2.909090909,0.682806324,2,-0.22352067,-1.947330461,1.388205029,-1.87391859
11256,KL,5.3,4.8,2015,F,1,0,0.5,2,n,22.55039526,-5.376482213,8.586956522,0.489130435,6,-0.586884367,1.088619076,-0.635692049,1.096935715
12427,KL,10.5,20.1,2015,F,1,0,0.5,0,n,13.30039526,-2.404150198,5.44812253,0.218379447,5,-1.094851984,-0.906433477,1.575670977,-0.545410038
20865,KL,7,4.5,2015,F,1,0,0.5,0,n,23.72035573,-5.675889328,9.022233202,2.046442688,1,2.334856379,1.340957739,-0.858445705,1.324687425
20686,KL,10.8,1.6,2015,F,1,0,0.5,0,n,14.78853755,-6.063241107,4.362648221,2.199604743,1,2.622210323,-0.585468928,-1.146628652,-1.113367479
20866,KL,11,6.2,2015,M,1,0,0.5,,n,20.22727273,-5.837944664,7.194664032,1.22826087,1,0.799830149,0.587564856,-0.97901204,0.368440464
